No,Benchmark,InputData,ID,Kernel,DRAM Frequency,SM Frequency,Elapsed Cycles,Memory [%],SOL DRAM,Duration,SOL L1/TEX Cache,SOL L2 Cache,SM Active Cycles,SM [%],Block Size,Grid Size,Registers Per Thread,Shared Memory Configuration Size,Driver Shared Memory Per Block,Dynamic Shared Memory Per Block,Static Shared Memory Per Block,Threads,Waves Per SM,Block Limit SM,Block Limit Registers,Block Limit Shared Mem,Block Limit Warps,Theoretical Active Warps per SM,Theoretical Occupancy,Achieved Occupancy,Achieved Active Warps Per SM
97,lud,1024,96,lud_diagonal,814775160.6,1220846716.63,18248,0.1,0.01,14944,9.4,0.05,187.76,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
98,lud,1024,97,lud_perimeter,465568862.28,692989021.96,7411,1.71,1.23,10688,8.62,1.19,1470.71,1.4,32,30,81,65536,0,0,3072,960,0.02,32,20,32,64,20,31.25,1.56,1.0
99,lud,1024,98,lud_internal,701512455.52,1035754003.56,9336,37.73,15.22,8992,64.64,17.71,5436.36,28.99,256,900,30,16384,0,0,2048,230400,1.41,32,8,48,8,64,100.0,65.1,41.66
100,lud,1024,99,lud_diagonal,795358649.79,1190543688.47,18060,0.1,0.01,15168,9.39,0.05,187.78,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
101,lud,10240,0,lud_diagonal,801705756.93,1199360341.15,18001,0.1,0.01,15008,9.32,0.05,189.45,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
102,lud,10240,1,lud_perimeter,534330985.92,791275430.36,10798,25.68,17.76,13632,39.22,12.63,7061.44,20.48,32,638,81,65536,0,0,3072,20416,0.4,32,20,32,64,20,31.25,10.69,6.84
103,lud,10240,2,lud_internal,873289507.83,1300420775.31,2405798,66.28,50.31,1849760,66.27,35.33,2405512.77,50.76,256,407044,30,16384,0,0,2048,104203264,636.01,32,8,48,8,64,100.0,91.94,58.84
104,lud,10240,3,lud_diagonal,803609341.83,1202737968.86,18132,0.1,0.01,15072,9.33,0.05,188.99,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
105,lud,10240,4,lud_perimeter,534772182.25,792678357.31,10593,26.08,18.1,13344,39.33,12.87,7013.0,20.85,32,637,81,65536,0,0,3072,20384,0.4,32,20,32,64,20,31.25,10.67,6.83
106,lud,10240,5,lud_internal,875861226.91,1304380483.51,2393304,66.41,50.42,1834592,66.44,35.23,2392051.16,50.87,256,405769,30,16384,0,0,2048,103876864,634.01,32,8,48,8,64,100.0,91.93,58.83
107,lud,10240,6,lud_diagonal,805319148.94,1203734485.82,18106,0.1,0.01,15040,9.39,0.05,187.97,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
108,lud,10240,7,lud_perimeter,558252427.18,825381775.89,10893,25.39,17.51,13184,39.81,12.49,6939.8,20.24,32,636,81,65536,0,0,3072,20352,0.4,32,20,32,64,20,31.25,10.74,6.88
109,lud,10240,8,lud_internal,876665938.86,1305370451.24,2391849,66.24,50.28,1832000,66.24,35.17,2391538.0,50.74,256,404496,30,16384,0,0,2048,103550976,632.02,32,8,48,8,64,100.0,91.94,58.84
110,lud,10240,9,lud_diagonal,796842105.26,1192116228.07,18123,0.1,0.01,15200,9.44,0.05,186.91,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
111,lud,10240,10,lud_perimeter,563275434.24,832893920.6,10754,25.58,17.72,12896,38.91,12.64,7061.23,20.47,32,635,81,65536,0,0,3072,20320,0.4,32,20,32,64,20,31.25,10.59,6.78
112,lud,10240,11,lud_internal,874314494.3,1301976177.59,2385848,66.19,50.25,1832224,66.45,35.27,2376044.96,50.71,256,403225,30,16384,0,0,2048,103225600,630.04,32,8,48,8,64,100.0,91.91,58.83
113,lud,10240,12,lud_diagonal,800632911.39,1196598101.27,18152,0.1,0.01,15168,9.37,0.05,188.4,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
114,lud,10240,13,lud_perimeter,535971223.02,790717426.06,10564,26.05,17.96,13344,39.66,12.84,6931.23,20.81,32,634,81,65536,0,0,3072,20288,0.4,32,20,32,64,20,31.25,10.59,6.78
115,lud,10240,14,lud_internal,877738764.04,1307067368.18,2382756,66.06,50.16,1822720,66.45,35.24,2368333.08,50.62,256,401956,30,16384,0,0,2048,102900736,628.06,32,8,48,8,64,100.0,91.92,58.83
116,lud,10240,15,lud_diagonal,798036093.42,1192608811.04,17978,0.1,0.01,15072,9.44,0.05,186.84,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
117,lud,10240,16,lud_perimeter,540865384.62,800731169.87,10673,25.71,17.8,13312,37.07,12.7,7391.93,20.56,32,633,81,65536,0,0,3072,20256,0.4,32,20,32,64,20,31.25,10.69,6.84
118,lud,10240,17,lud_internal,879848103.05,1310065761.07,2379401,65.97,50.07,1815968,66.14,35.18,2372982.92,50.53,256,400689,30,16384,0,0,2048,102576384,626.08,32,8,48,8,64,100.0,91.94,58.84
119,lud,10240,18,lud_diagonal,800639658.85,1198538557.21,17989,0.1,0.01,15008,9.4,0.05,187.72,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
120,lud,10240,19,lud_perimeter,539473684.21,798594497.61,10694,25.69,17.76,13376,39.13,12.64,7013.79,20.49,32,632,81,65536,0,0,3072,20224,0.4,32,20,32,64,20,31.25,10.55,6.75
121,lud,10240,20,lud_internal,873222989.44,1300358934.06,2356584,66.38,50.4,1812032,66.3,35.33,2359065.01,50.85,256,399424,30,16384,0,0,2048,102252544,624.1,32,8,48,8,64,100.0,91.93,58.84
122,lud,10240,21,lud_diagonal,797894736.84,1193344298.25,18141,0.1,0.01,15200,9.32,0.05,189.32,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
123,lud,10240,22,lud_perimeter,544685990.34,802989130.43,10651,25.66,17.72,13248,39.23,12.68,6957.15,20.54,32,631,81,65536,0,0,3072,20192,0.39,32,20,32,64,20,31.25,10.54,6.74
124,lud,10240,23,lud_internal,877769892.66,1307278637.75,2358323,66.13,50.21,1803680,66.09,35.21,2359414.14,50.66,256,398161,30,16384,0,0,2048,101929216,622.13,32,8,48,8,64,100.0,91.94,58.84
125,lud,10240,24,lud_diagonal,811965811.97,1213163283.48,18170,0.1,0.01,14976,9.44,0.05,186.95,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
126,lud,10240,25,lud_perimeter,519585253.46,768721198.16,10687,25.59,17.7,13888,39.26,12.61,6958.38,20.43,32,630,81,65536,0,0,3072,20160,0.39,32,20,32,64,20,31.25,10.61,6.79
127,lud,10240,26,lud_internal,872812455.72,1299695688.53,2348361,66.2,50.25,1806592,66.26,35.22,2345654.83,50.71,256,396900,30,16384,0,0,2048,101606400,620.16,32,8,48,8,64,100.0,91.95,58.85
128,lud,10240,27,lud_diagonal,800211416.49,1197773520.08,18132,0.1,0.01,15136,9.33,0.05,189.06,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
129,lud,10240,28,lud_perimeter,543165467.63,802195743.41,10722,25.42,17.58,13344,39.29,12.55,6926.32,20.35,32,629,81,65536,0,0,3072,20128,0.39,32,20,32,64,20,31.25,10.56,6.76
130,lud,10240,29,lud_internal,880265996.33,1310794809.62,2353098,65.85,49.99,1794912,65.99,35.34,2347627.85,50.45,256,395641,30,16384,0,0,2048,101284096,618.19,32,8,48,8,64,100.0,91.94,58.84
131,lud,10240,30,lud_diagonal,801705756.93,1198605188.34,17991,0.1,0.01,15008,9.36,0.05,188.56,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
132,lud,10240,31,lud_perimeter,569411764.71,843247549.02,11482,23.75,16.43,13600,38.51,11.71,7074.49,18.96,32,628,81,65536,0,0,3072,20096,0.39,32,20,32,64,20,31.25,10.49,6.71
133,lud,10240,32,lud_internal,879549889.89,1309752646.83,2341244,65.96,50.08,1787296,66.44,35.11,2324162.94,50.54,256,394384,30,16384,0,0,2048,100962304,616.23,32,8,48,8,64,100.0,91.91,58.82
134,lud,10240,33,lud_diagonal,802547770.7,1200581652.51,18097,0.1,0.01,15072,9.44,0.05,186.93,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
135,lud,10240,34,lud_perimeter,519906323.19,770943110.85,10550,25.73,17.88,13664,38.72,12.72,6999.48,20.61,32,627,81,65536,0,0,3072,20064,0.39,32,20,32,64,20,31.25,10.49,6.71
136,lud,10240,35,lud_internal,875251346.5,1303309021.54,2323375,66.27,50.31,1782400,66.4,35.21,2318354.34,50.77,256,393129,30,16384,0,0,2048,100641024,614.26,32,8,48,8,64,100.0,91.91,58.82
137,lud,10240,36,lud_diagonal,798947368.42,1195844298.25,18180,0.1,0.01,15200,9.32,0.05,189.31,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
138,lud,10240,37,lud_perimeter,532660332.54,787052157.56,10615,25.65,17.69,13472,38.93,12.62,6985.24,20.44,32,626,81,65536,0,0,3072,20032,0.39,32,20,32,64,20,31.25,10.58,6.77
139,lud,10240,38,lud_internal,879624542.95,1310020274.59,2327736,65.94,50.06,1776608,66.09,35.22,2322010.08,50.51,256,391876,30,16384,0,0,2048,100320256,612.31,32,8,48,8,64,100.0,91.93,58.83
140,lud,10240,39,lud_diagonal,810897435.9,1212517806.27,18160,0.1,0.01,14976,9.32,0.05,189.28,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
141,lud,10240,40,lud_perimeter,523148148.15,772882908.95,10695,25.31,17.5,13824,38.83,12.51,6965.44,20.26,32,625,81,65536,0,0,3072,20000,0.39,32,20,32,64,20,31.25,10.49,6.71
142,lud,10240,41,lud_internal,879131913.66,1309205814.68,2315924,66.06,50.15,1768672,66.07,35.01,2314962.91,50.61,256,390625,30,16384,0,0,2048,100000000,610.35,32,8,48,8,64,100.0,91.95,58.85
143,lud,10240,42,lud_diagonal,791925465.84,1184653209.11,18314,0.1,0.01,15456,9.42,0.05,187.34,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
144,lud,10240,43,lud_perimeter,516317016.32,764665889.67,10510,25.82,17.83,13728,38.72,12.71,7000.56,20.58,32,624,81,65536,0,0,3072,19968,0.39,32,20,32,64,20,31.25,10.52,6.73
145,lud,10240,44,lud_internal,875298631.72,1303480435.85,2305008,66.15,50.23,1768064,66.24,35.24,2301551.96,50.69,256,389376,30,16384,0,0,2048,99680256,608.4,32,8,48,8,64,100.0,91.92,58.83
146,lud,10240,45,lud_diagonal,793248945.15,1187115418.42,18009,0.1,0.01,15168,9.37,0.05,188.19,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
147,lud,10240,46,lud_perimeter,540865384.62,799566806.89,10656,25.31,17.52,13312,38.65,12.51,6969.46,20.27,32,623,81,65536,0,0,3072,19936,0.39,32,20,32,64,20,31.25,10.45,6.69
148,lud,10240,47,lud_internal,877216384.46,1306353994.63,2303734,66.0,50.09,1763232,65.98,35.16,2304119.52,50.55,256,388129,30,16384,0,0,2048,99361024,606.45,32,8,48,8,64,100.0,91.94,58.84
149,lud,10240,48,lud_diagonal,796610169.49,1191847634.18,18004,0.1,0.01,15104,9.42,0.05,187.32,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
150,lud,10240,49,lud_perimeter,500566893.42,741118669.69,10474,25.76,17.81,14112,38.79,12.71,6946.14,20.59,32,622,81,65536,0,0,3072,19904,0.39,32,20,32,64,20,31.25,10.39,6.65
151,lud,10240,50,lud_internal,875402851.37,1303677668.83,2291507,66.13,50.2,1757472,66.13,35.1,2291193.79,50.66,256,386884,30,16384,0,0,2048,99042304,604.51,32,8,48,8,64,100.0,91.93,58.83
152,lud,10240,51,lud_diagonal,793248945.15,1186544040.08,18000,0.1,0.01,15168,9.27,0.05,190.31,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
153,lud,10240,52,lud_perimeter,539215686.27,797577103.76,10428,25.78,17.87,13056,39.46,12.74,6802.1,20.65,32,621,81,65536,0,0,3072,19872,0.39,32,20,32,64,20,31.25,10.4,6.66
154,lud,10240,53,lud_internal,877311058.44,1306345534.38,2293034,65.86,50.0,1755040,66.03,35.01,2286798.56,50.46,256,385641,30,16384,0,0,2048,98724096,602.56,32,8,48,8,64,100.0,91.95,58.85
155,lud,10240,54,lud_diagonal,809421841.54,1210976534.62,18100,0.1,0.01,14944,9.38,0.05,188.07,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
156,lud,10240,55,lud_perimeter,535971223.02,791604216.63,10575,25.42,17.57,13344,38.83,12.56,6913.44,20.32,32,620,81,65536,0,0,3072,19840,0.39,32,20,32,64,20,31.25,10.39,6.65
157,lud,10240,56,lud_internal,877438374.78,1306577221.32,2276599,66.13,50.2,1742144,66.13,35.19,2276084.21,50.66,256,384400,30,16384,0,0,2048,98406400,600.62,32,8,48,8,64,100.0,91.94,58.84
158,lud,10240,57,lud_diagonal,803723404.26,1202116578.01,18083,0.1,0.01,15040,9.31,0.05,189.45,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
159,lud,10240,58,lud_perimeter,533333333.33,789471726.19,10627,25.21,17.49,13440,38.47,12.48,6953.27,20.2,32,619,81,65536,0,0,3072,19808,0.39,32,20,32,64,20,31.25,10.35,6.63
160,lud,10240,59,lud_internal,881905517.04,1313264366.52,2279412,65.82,49.98,1735424,66.06,35.23,2270682.62,50.44,256,383161,30,16384,0,0,2048,98089216,598.69,32,8,48,8,64,100.0,91.94,58.84
161,lud,10240,60,lud_diagonal,801063829.79,1198980496.45,18035,0.1,0.01,15040,9.4,0.05,187.72,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
162,lud,10240,61,lud_perimeter,534037558.69,788683489.83,10766,24.92,17.17,13632,39.0,12.29,6870.77,19.9,32,618,81,65536,0,0,3072,19776,0.39,32,20,32,64,20,31.25,10.4,6.66
163,lud,10240,62,lud_internal,874689438.14,1302617327.2,2265349,66.03,50.13,1738784,66.12,35.52,2262093.99,50.59,256,381924,30,16384,0,0,2048,97772544,596.76,32,8,48,8,64,100.0,91.95,58.85
164,lud,10240,63,lud_diagonal,805732484.08,1203910120.31,18148,0.1,0.01,15072,9.38,0.05,188.11,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
165,lud,10240,64,lud_perimeter,537081339.71,794146232.06,10635,25.09,17.36,13376,39.02,12.42,6829.0,20.11,32,617,81,65536,0,0,3072,19744,0.39,32,20,32,64,20,31.25,10.34,6.62
166,lud,10240,65,lud_internal,874902817.37,1302983622.41,2252808,66.18,50.24,1728704,66.19,35.17,2252024.99,50.7,256,380689,30,16384,0,0,2048,97456384,594.83,32,8,48,8,64,100.0,91.93,58.83
167,lud,10240,66,lud_diagonal,802436440.68,1200123587.57,18134,0.1,0.01,15104,9.33,0.05,189.16,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
168,lud,10240,67,lud_perimeter,537589498.81,795781125.7,10686,25.02,17.28,13408,37.81,12.34,7059.59,19.99,32,616,81,65536,0,0,3072,19712,0.39,32,20,32,64,20,31.25,10.45,6.69
169,lud,10240,68,lud_internal,876194806.88,1304974649.99,2250213,66.04,50.14,1724128,66.14,35.15,2246780.5,50.6,256,379456,30,16384,0,0,2048,97140736,592.9,32,8,48,8,64,100.0,91.95,58.85
170,lud,10240,69,lud_diagonal,795983086.68,1189349894.29,18005,0.1,0.01,15136,9.32,0.05,189.21,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
171,lud,10240,70,lud_perimeter,509237875.29,754606909.16,10470,25.46,17.65,13856,38.49,12.57,6915.61,20.37,32,615,81,65536,0,0,3072,19680,0.38,32,20,32,64,20,31.25,10.4,6.66
172,lud,10240,71,lud_internal,874916412.81,1302937780.17,2244978,66.0,50.09,1722752,66.33,35.16,2233286.48,50.55,256,378225,30,16384,0,0,2048,96825600,590.98,32,8,48,8,64,100.0,91.94,58.84
173,lud,10240,72,lud_diagonal,807712765.96,1208953900.71,18183,0.1,0.01,15040,9.35,0.05,188.69,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
174,lud,10240,73,lud_perimeter,535586124.4,792302133.17,10613,25.1,17.35,13376,38.26,12.39,6952.99,20.06,32,614,81,65536,0,0,3072,19648,0.38,32,20,32,64,20,31.25,10.37,6.63
175,lud,10240,74,lud_internal,874279209.51,1302151174.73,2233266,66.11,50.2,1714784,66.18,35.26,2230585.27,50.65,256,376996,30,16384,0,0,2048,96510976,589.06,32,8,48,8,64,100.0,91.94,58.84
176,lud,10240,75,lud_diagonal,799788135.59,1196758033.19,18080,0.1,0.01,15104,9.42,0.05,187.25,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
177,lud,10240,76,lud_perimeter,518823529.41,767426470.59,10453,25.39,17.56,13600,38.73,12.56,6841.91,20.34,32,613,81,65536,0,0,3072,19616,0.38,32,20,32,64,20,31.25,10.3,6.59
178,lud,10240,77,lud_internal,877128606.22,1306100033.56,2231382,65.95,50.06,1708160,66.16,35.2,2223961.59,50.53,256,375769,30,16384,0,0,2048,96196864,587.14,32,8,48,8,64,100.0,91.95,58.85
179,lud,10240,78,lud_diagonal,803382663.85,1199788583.51,18162,0.1,0.01,15136,9.37,0.05,188.43,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
180,lud,10240,79,lud_perimeter,528110047.85,779979066.99,10446,25.4,17.54,13376,38.57,12.53,6869.14,20.31,32,612,81,65536,0,0,3072,19584,0.38,32,20,32,64,20,31.25,10.21,6.54
181,lud,10240,80,lud_internal,878840296.32,1308685164.64,2227636,65.84,49.98,1701952,66.19,35.09,2215354.81,50.45,256,374544,30,16384,0,0,2048,95883264,585.23,32,8,48,8,64,100.0,91.93,58.84
182,lud,10240,81,lud_diagonal,804439746.3,1204204105.0,18229,0.1,0.01,15136,9.38,0.05,188.0,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
183,lud,10240,82,lud_perimeter,522619047.62,773177083.33,10405,25.4,17.71,13440,38.77,12.58,6808.99,20.36,32,611,81,65536,0,0,3072,19552,0.38,32,20,32,64,20,31.25,10.19,6.52
184,lud,10240,83,lud_internal,874270158.64,1301969222.28,2219545,65.86,50.01,1704480,66.21,35.15,2207550.84,50.47,256,373321,30,16384,0,0,2048,95570176,583.31,32,8,48,8,64,100.0,91.93,58.84
185,lud,10240,84,lud_diagonal,801486199.58,1199332094.83,18079,0.1,0.01,15072,9.38,0.05,188.18,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
186,lud,10240,85,lud_perimeter,511764705.88,757058823.53,10308,25.71,17.73,13600,37.88,12.68,6986.9,20.51,32,610,81,65536,0,0,3072,19520,0.38,32,20,32,64,20,31.25,10.27,6.57
187,lud,10240,86,lud_internal,879591681.85,1309863221.96,2209436,65.93,50.07,1686528,66.05,35.14,2204968.26,50.53,256,372100,30,16384,0,0,2048,95257600,581.41,32,8,48,8,64,100.0,91.95,58.85
188,lud,10240,87,lud_diagonal,801906779.66,1198313912.43,18101,0.1,0.01,15104,9.38,0.05,188.06,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
189,lud,10240,88,lud_perimeter,545121951.22,805703760.16,10584,24.88,17.2,13120,37.98,12.32,6925.4,19.95,32,609,81,65536,0,0,3072,19488,0.38,32,20,32,64,20,31.25,10.18,6.51
190,lud,10240,89,lud_internal,874713557.94,1302617650.35,2201367,65.97,50.09,1689696,66.06,35.17,2198115.02,50.55,256,370881,30,16384,0,0,2048,94945536,579.5,32,8,48,8,64,100.0,91.94,58.84
191,lud,10240,90,lud_diagonal,808102345.42,1207100657.43,18121,0.1,0.01,15008,9.42,0.05,187.34,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
192,lud,10240,91,lud_perimeter,514018691.59,759893399.53,10421,25.32,17.47,13696,38.81,12.49,6791.2,20.23,32,608,81,65536,0,0,3072,19456,0.38,32,20,32,64,20,31.25,10.23,6.55
193,lud,10240,92,lud_internal,876411006.8,1305059651.06,2197872,65.88,50.0,1683904,66.19,35.2,2187062.04,50.46,256,369664,30,16384,0,0,2048,94633984,577.6,32,8,48,8,64,100.0,91.94,58.84
194,lud,10240,93,lud_diagonal,793248945.15,1186566016.17,17999,0.1,0.01,15168,9.4,0.05,187.62,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
195,lud,10240,94,lud_perimeter,518648018.65,767798174.05,10555,24.88,17.25,13728,39.04,12.32,6717.04,19.94,32,607,81,65536,0,0,3072,19424,0.38,32,20,32,64,20,31.25,10.14,6.49
196,lud,10240,95,lud_internal,876233466.3,1304997109.19,2188263,65.94,50.06,1676576,66.17,35.21,2180267.14,50.52,256,368449,30,16384,0,0,2048,94322944,575.7,32,8,48,8,64,100.0,91.93,58.84
197,lud,10240,96,lud_diagonal,805084745.76,1204713983.05,18199,0.1,0.01,15104,9.33,0.05,189.25,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
198,lud,10240,97,lud_perimeter,523696682.46,772659952.61,10447,25.16,17.35,13504,38.48,12.44,6821.99,20.11,32,606,81,65536,0,0,3072,19392,0.38,32,20,32,64,20,31.25,10.12,6.48
199,lud,10240,98,lud_internal,878105590.06,1307740271.87,2183227,65.85,50.01,1669248,65.99,35.28,2178591.65,50.47,256,367236,30,16384,0,0,2048,94012416,573.81,32,8,48,8,64,100.0,91.94,58.84
200,lud,10240,99,lud_diagonal,808102345.42,1209810323.38,18159,0.1,0.01,15008,9.39,0.05,187.74,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
201,lud,10496,0,lud_diagonal,803382663.85,1200218023.26,18171,0.1,0.01,15136,9.4,0.05,187.86,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
202,lud,10496,1,lud_perimeter,565068493.15,832762557.08,11699,24.34,16.78,14016,37.75,11.99,7524.66,19.4,32,654,81,65536,0,0,3072,20928,0.41,32,20,32,64,20,31.25,10.9,6.98
203,lud,10496,2,lud_internal,881892868.88,1312078267.06,2557068,65.54,49.73,1947520,65.73,34.43,2547972.77,50.22,256,427716,30,16384,0,0,2048,109495296,668.31,32,8,48,8,64,100.0,91.97,58.86
204,lud,10496,3,lud_diagonal,807733050.85,1208840925.14,18264,0.1,0.01,15104,9.38,0.05,187.99,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
205,lud,10496,4,lud_perimeter,560247747.75,824629316.82,11745,24.1,16.63,14208,37.64,11.92,7501.36,19.3,32,653,81,65536,0,0,3072,20896,0.41,32,20,32,64,20,31.25,10.97,7.02
206,lud,10496,5,lud_internal,878587196.47,1307010837.78,2540832,65.77,49.89,1942464,66.11,34.39,2525658.5,50.39,256,426409,30,16384,0,0,2048,109160704,666.26,32,8,48,8,64,100.0,91.96,58.86
207,lud,10496,6,lud_diagonal,802589852.01,1199590380.55,18162,0.1,0.01,15136,9.32,0.05,189.29,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
208,lud,10496,7,lud_perimeter,555332568.81,818938742.35,11461,24.78,17.06,13952,37.68,12.22,7512.1,19.76,32,652,81,65536,0,0,3072,20864,0.41,32,20,32,64,20,31.25,10.95,7.01
209,lud,10496,8,lud_internal,878830129.53,1307454349.2,2537446,65.63,49.8,1939360,65.93,34.37,2524110.5,50.3,256,425104,30,16384,0,0,2048,108826624,664.23,32,8,48,8,64,100.0,91.97,58.86
210,lud,10496,9,lud_diagonal,800896624.47,1198685829.82,18190,0.1,0.01,15168,9.44,0.05,186.93,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
211,lud,10496,10,lud_perimeter,547671840.35,807291666.67,11686,24.19,16.72,14432,38.68,11.95,7287.66,19.35,32,651,81,65536,0,0,3072,20832,0.41,32,20,32,64,20,31.25,10.86,6.95
212,lud,10496,11,lud_internal,881107329.63,1310811993.3,2528630,65.7,49.83,1927520,66.02,34.31,2514205.75,50.32,256,423801,30,16384,0,0,2048,108493056,662.19,32,8,48,8,64,100.0,91.97,58.86
213,lud,10496,12,lud_diagonal,798523206.75,1195587201.13,18141,0.1,0.01,15168,9.39,0.05,187.91,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
214,lud,10496,13,lud_perimeter,582943925.23,860713590.34,11816,23.91,16.49,13696,38.63,11.79,7295.01,19.09,32,650,81,65536,0,0,3072,20800,0.41,32,20,32,64,20,31.25,10.86,6.95
215,lud,10496,14,lud_internal,879073781.4,1307922194.73,2517644,65.75,49.89,1923520,65.93,34.49,2509081.8,50.38,256,422500,30,16384,0,0,2048,108160000,660.16,32,8,48,8,64,100.0,91.96,58.86
216,lud,10496,15,lud_diagonal,806289640.59,1204479386.89,18233,0.1,0.01,15136,9.31,0.05,189.47,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
217,lud,10496,16,lud_perimeter,557517084.28,823070899.77,11586,24.29,16.79,14048,37.88,12.03,7415.74,19.44,32,649,81,65536,0,0,3072,20768,0.41,32,20,32,64,20,31.25,10.9,6.97
218,lud,10496,17,lud_internal,877062444.74,1304854200.38,2504642,65.9,49.99,1918112,65.86,34.52,2504348.3,50.49,256,421201,30,16384,0,0,2048,107827456,658.13,32,8,48,8,64,100.0,91.96,58.86
219,lud,10496,18,lud_diagonal,794979079.5,1189417712.69,18197,0.1,0.01,15296,9.38,0.05,188.11,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
220,lud,10496,19,lud_perimeter,559027777.78,822229456.02,11393,24.73,17.01,13824,38.39,12.22,7321.38,19.74,32,648,81,65536,0,0,3072,20736,0.4,32,20,32,64,20,31.25,10.9,6.98
221,lud,10496,20,lud_internal,877708148.32,1306034025.35,2495880,65.9,50.02,1909792,65.74,34.54,2500491.9,50.51,256,419904,30,16384,0,0,2048,107495424,656.1,32,8,48,8,64,100.0,91.97,58.86
222,lud,10496,21,lud_diagonal,811702127.66,1213896276.6,18260,0.1,0.01,15040,9.44,0.05,186.93,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
223,lud,10496,22,lud_perimeter,565268065.27,833126942.5,11473,24.49,16.9,13728,37.89,12.1,7391.71,19.59,32,647,81,65536,0,0,3072,20704,0.4,32,20,32,64,20,31.25,10.97,7.02
224,lud,10496,23,lud_internal,876856591.42,1304716738.69,2489550,65.89,49.99,1906720,65.95,34.48,2485438.61,50.48,256,418609,30,16384,0,0,2048,107163904,654.08,32,8,48,8,64,100.0,91.97,58.86
